city,direction,arm,metric,value
Tokyo,uplink,bbr2 (measured),throughput,28.97263277799358
Tokyo,uplink,bbr2 (measured),throughput,23.427152300840937
Tokyo,uplink,bbr2 (measured),throughput,12.136007401261365
Tokyo,uplink,bbr2 (measured),throughput,27.632177385041096
Tokyo,uplink,bbr2 (measured),throughput,15.309902001461296
Tokyo,uplink,bbr2 (measured),throughput,27.089347818639318
Tokyo,uplink,bbr2 (measured),throughput,13.177418919989742
Tokyo,uplink,bbr2 (measured),throughput,27.796585812835946
Tokyo,uplink,bbr2 (measured),throughput,19.343612993106717
Tokyo,uplink,bbr2 (measured),throughput,17.308806067999743
Tokyo,uplink,bbr2 (measured),retx,32.61900355444668
Tokyo,uplink,bbr2 (measured),retx,19.3230620908926
Tokyo,uplink,bbr2 (measured),retx,10.060152174608744
Tokyo,uplink,bbr2 (measured),retx,26.56325855164435
Tokyo,uplink,bbr2 (measured),retx,20.132264334902743
Tokyo,uplink,bbr2 (measured),retx,32.114988192403615
Tokyo,uplink,bbr2 (measured),retx,13.240692278957292
Tokyo,uplink,bbr2 (measured),retx,30.514624997785887
Tokyo,uplink,bbr2 (measured),retx,17.286605960747554
Tokyo,uplink,bbr2 (measured),retx,25.518841931450982
Tokyo,uplink,bbr2 (measured),rtt,158.77249999999998
Tokyo,uplink,bbr2 (measured),rtt,157.9915
Tokyo,uplink,bbr2 (measured),rtt,161.409
Tokyo,uplink,bbr2 (measured),rtt,156.5445
Tokyo,uplink,bbr2 (measured),rtt,162.135
Tokyo,uplink,bbr2 (measured),rtt,160.361
Tokyo,uplink,bbr2 (measured),rtt,156.98649999999998
Tokyo,uplink,bbr2 (measured),rtt,158.88799999999998
Tokyo,uplink,bbr2 (measured),rtt,158.03300000000002
Tokyo,uplink,bbr2 (measured),rtt,160.099
Tokyo,uplink,bbr2 (measured),rttvar,19.628533627194365
Tokyo,uplink,bbr2 (measured),rttvar,8.970304099155292
Tokyo,uplink,bbr2 (measured),rttvar,18.412138912969585
Tokyo,uplink,bbr2 (measured),rttvar,15.850289668260535
Tokyo,uplink,bbr2 (measured),rttvar,21.110839413848254
Tokyo,uplink,bbr2 (measured),rttvar,29.73078126579253
Tokyo,uplink,bbr2 (measured),rttvar,17.109051848823572
Tokyo,uplink,bbr2 (measured),rttvar,16.17039948625746
Tokyo,uplink,bbr2 (measured),rttvar,12.014670281079525
Tokyo,uplink,bbr2 (measured),rttvar,27.06414808410566
Tokyo,uplink,bbr (measured),throughput,26.863844679662712
Tokyo,uplink,bbr (measured),throughput,15.00146490655437
Tokyo,uplink,bbr (measured),throughput,14.775231360393722
Tokyo,uplink,bbr (measured),throughput,26.6337261993197
Tokyo,uplink,bbr (measured),throughput,14.487503896840938
Tokyo,uplink,bbr (measured),throughput,25.7039126296135
Tokyo,uplink,bbr (measured),throughput,18.220540306400643
Tokyo,uplink,bbr (measured),throughput,26.287966743315856
Tokyo,uplink,bbr (measured),throughput,16.539333775021202
Tokyo,uplink,bbr (measured),throughput,28.141125159382856
Tokyo,uplink,bbr (measured),retx,47.83302884110049
Tokyo,uplink,bbr (measured),retx,23.169783817100953
Tokyo,uplink,bbr (measured),retx,20.079525328758347
Tokyo,uplink,bbr (measured),retx,42.373986764138465
Tokyo,uplink,bbr (measured),retx,23.433053334672447
Tokyo,uplink,bbr (measured),retx,47.191083397067565
Tokyo,uplink,bbr (measured),retx,25.94671274679564
Tokyo,uplink,bbr (measured),retx,39.94313143276071
Tokyo,uplink,bbr (measured),retx,18.23620078068561
Tokyo,uplink,bbr (measured),retx,47.62604165463851
Tokyo,uplink,bbr (measured),rtt,157.514
Tokyo,uplink,bbr (measured),rtt,156.7095
Tokyo,uplink,bbr (measured),rtt,154.3305
Tokyo,uplink,bbr (measured),rtt,158.064
Tokyo,uplink,bbr (measured),rtt,158.89749999999998
Tokyo,uplink,bbr (measured),rtt,158.752
Tokyo,uplink,bbr (measured),rtt,160.273
Tokyo,uplink,bbr (measured),rtt,159.7335
Tokyo,uplink,bbr (measured),rtt,157.4525
Tokyo,uplink,bbr (measured),rtt,161.163
Tokyo,uplink,bbr (measured),rttvar,37.154275100883375
Tokyo,uplink,bbr (measured),rttvar,28.18431416140782
Tokyo,uplink,bbr (measured),rttvar,17.155281938317295
Tokyo,uplink,bbr (measured),rttvar,33.54816265743923
Tokyo,uplink,bbr (measured),rttvar,22.0793575387296
Tokyo,uplink,bbr (measured),rttvar,43.24278721169063
Tokyo,uplink,bbr (measured),rttvar,20.116027343693442
Tokyo,uplink,bbr (measured),rttvar,19.250033248022948
Tokyo,uplink,bbr (measured),rttvar,27.862848211525122
Tokyo,uplink,bbr (measured),rttvar,19.55145176309564
Tokyo,uplink,cubic (measured),throughput,8.315110403536108
Tokyo,uplink,cubic (measured),throughput,9.30777346141973
Tokyo,uplink,cubic (measured),throughput,7.965660631941841
Tokyo,uplink,cubic (measured),throughput,8.094963053877915
Tokyo,uplink,cubic (measured),throughput,7.2911269099847535
Tokyo,uplink,cubic (measured),throughput,7.409887965137354
Tokyo,uplink,cubic (measured),throughput,8.073992230288784
Tokyo,uplink,cubic (measured),throughput,7.333012698618082
Tokyo,uplink,cubic (measured),throughput,6.9205675269414195
Tokyo,uplink,cubic (measured),throughput,8.004145368661712
Tokyo,uplink,cubic (measured),retx,0.813310965235411
Tokyo,uplink,cubic (measured),retx,0.6266819370952199
Tokyo,uplink,cubic (measured),retx,0.5999826749849663
Tokyo,uplink,cubic (measured),retx,0.6733273813424144
Tokyo,uplink,cubic (measured),retx,0.7999747747926159
Tokyo,uplink,cubic (measured),retx,0.7166313699531989
Tokyo,uplink,cubic (measured),retx,0.669989961173827
Tokyo,uplink,cubic (measured),retx,0.7333323667734751
Tokyo,uplink,cubic (measured),retx,0.7399666604846467
Tokyo,uplink,cubic (measured),retx,0.6999663168700399
Tokyo,uplink,cubic (measured),rtt,158.25
Tokyo,uplink,cubic (measured),rtt,155.4395
Tokyo,uplink,cubic (measured),rtt,157.757
Tokyo,uplink,cubic (measured),rtt,155.8655
Tokyo,uplink,cubic (measured),rtt,157.7865
Tokyo,uplink,cubic (measured),rtt,156.822
Tokyo,uplink,cubic (measured),rtt,156.485
Tokyo,uplink,cubic (measured),rtt,156.5645
Tokyo,uplink,cubic (measured),rtt,154.35
Tokyo,uplink,cubic (measured),rtt,156.322
Tokyo,uplink,cubic (measured),rttvar,5.033722828400025
Tokyo,uplink,cubic (measured),rttvar,6.297478248261142
Tokyo,uplink,cubic (measured),rttvar,9.882147062326869
Tokyo,uplink,cubic (measured),rttvar,4.2895236948471975
Tokyo,uplink,cubic (measured),rttvar,12.604728834273093
Tokyo,uplink,cubic (measured),rttvar,3.8608252588389553
Tokyo,uplink,cubic (measured),rttvar,7.641319989518972
Tokyo,uplink,cubic (measured),rttvar,4.268458496994747
Tokyo,uplink,cubic (measured),rttvar,6.305884840260106
Tokyo,uplink,cubic (measured),rttvar,3.0159378000862174
Tokyo,uplink,stock-sim,throughput,19.971653073589994
Tokyo,uplink,stock-sim,throughput,17.36109824247192
Tokyo,uplink,stock-sim,throughput,16.761834650444307
Tokyo,uplink,stock-sim,retx,33.01266699894829
Tokyo,uplink,stock-sim,retx,32.69942111108102
Tokyo,uplink,stock-sim,retx,32.79788389804216
Tokyo,uplink,stock-sim,rtt,149.88093
Tokyo,uplink,stock-sim,rtt,149.88093
Tokyo,uplink,stock-sim,rtt,149.88093
Tokyo,uplink,stock-sim,rttvar,5.23080320317524
Tokyo,uplink,stock-sim,rttvar,4.283936963500887
Tokyo,uplink,stock-sim,rttvar,4.384630185411209
Tokyo,uplink,A2C-sim,throughput,19.19832809519035
Tokyo,uplink,A2C-sim,throughput,19.044730941507297
Tokyo,uplink,A2C-sim,throughput,18.417049707599173
Tokyo,uplink,A2C-sim,throughput,19.587549350698453
Tokyo,uplink,A2C-sim,throughput,19.971653073589994
Tokyo,uplink,A2C-sim,throughput,17.16815448062774
Tokyo,uplink,A2C-sim,throughput,17.116465613951892
Tokyo,uplink,A2C-sim,throughput,17.097882117693555
Tokyo,uplink,A2C-sim,throughput,17.367705070890896
Tokyo,uplink,A2C-sim,throughput,17.36109824247192
Tokyo,uplink,A2C-sim,throughput,16.46775709593261
Tokyo,uplink,A2C-sim,throughput,16.435557477991534
Tokyo,uplink,A2C-sim,throughput,16.22075700093381
Tokyo,uplink,A2C-sim,throughput,16.84038486604918
Tokyo,uplink,A2C-sim,throughput,16.761834650444307
Tokyo,uplink,A2C-sim,retx,33.00988433113113
Tokyo,uplink,A2C-sim,retx,33.01006821142563
Tokyo,uplink,A2C-sim,retx,33.00981654657407
Tokyo,uplink,A2C-sim,retx,33.01101337773488
Tokyo,uplink,A2C-sim,retx,33.01266699894829
Tokyo,uplink,A2C-sim,retx,32.69930296248002
Tokyo,uplink,A2C-sim,retx,32.69927988761285
Tokyo,uplink,A2C-sim,retx,32.6992817074794
Tokyo,uplink,A2C-sim,retx,32.69928169982854
Tokyo,uplink,A2C-sim,retx,32.69942111108102
Tokyo,uplink,A2C-sim,retx,32.797689267292064
Tokyo,uplink,A2C-sim,retx,32.79770704629781
Tokyo,uplink,A2C-sim,retx,32.79768502011539
Tokyo,uplink,A2C-sim,retx,32.797765605819315
Tokyo,uplink,A2C-sim,retx,32.79788389804216
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rtt,149.88093
Tokyo,uplink,A2C-sim,rttvar,3.359206354647196
Tokyo,uplink,A2C-sim,rttvar,3.1845743656865824
Tokyo,uplink,A2C-sim,rttvar,2.842223145616194
Tokyo,uplink,A2C-sim,rttvar,4.100708176276047
Tokyo,uplink,A2C-sim,rttvar,5.23080320317524
Tokyo,uplink,A2C-sim,rttvar,3.041120768135347
Tokyo,uplink,A2C-sim,rttvar,3.1077477467880783
Tokyo,uplink,A2C-sim,rttvar,3.0108331321580257
Tokyo,uplink,A2C-sim,rttvar,3.5799766862879054
Tokyo,uplink,A2C-sim,rttvar,4.283936963500887
Tokyo,uplink,A2C-sim,rttvar,2.368613594533478
Tokyo,uplink,A2C-sim,rttvar,2.371697174952594
Tokyo,uplink,A2C-sim,rttvar,2.0802732834265107
Tokyo,uplink,A2C-sim,rttvar,3.7540224532604216
Tokyo,uplink,A2C-sim,rttvar,4.384630185411209
Tokyo,uplink,QA2C-sim,throughput,19.91078749866975
Tokyo,uplink,QA2C-sim,throughput,18.455761399969184
Tokyo,uplink,QA2C-sim,throughput,19.587549350698453
Tokyo,uplink,QA2C-sim,throughput,18.417049707599173
Tokyo,uplink,QA2C-sim,throughput,19.307084129408683
Tokyo,uplink,QA2C-sim,throughput,17.44727780696081
Tokyo,uplink,QA2C-sim,throughput,17.09788211769561
Tokyo,uplink,QA2C-sim,throughput,17.367705070890896
Tokyo,uplink,QA2C-sim,throughput,17.097882117693555
Tokyo,uplink,QA2C-sim,throughput,17.25783815469735
Tokyo,uplink,QA2C-sim,throughput,16.990670373242818
Tokyo,uplink,QA2C-sim,throughput,16.228697637418737
Tokyo,uplink,QA2C-sim,throughput,16.84038486604918
Tokyo,uplink,QA2C-sim,throughput,16.22075700093381
Tokyo,uplink,QA2C-sim,throughput,16.674463049989846
Tokyo,uplink,QA2C-sim,retx,33.01197556021306
Tokyo,uplink,QA2C-sim,retx,33.01056110429547
Tokyo,uplink,QA2C-sim,retx,33.01101337773488
Tokyo,uplink,QA2C-sim,retx,33.00981654657407
Tokyo,uplink,QA2C-sim,retx,33.01014449093919
Tokyo,uplink,QA2C-sim,retx,32.69934733618484
Tokyo,uplink,QA2C-sim,retx,32.6992817074794
Tokyo,uplink,QA2C-sim,retx,32.69928169982854
Tokyo,uplink,QA2C-sim,retx,32.6992817074794
Tokyo,uplink,QA2C-sim,retx,32.69927861819988
Tokyo,uplink,QA2C-sim,retx,32.797855320617344
Tokyo,uplink,QA2C-sim,retx,32.79768503018786
Tokyo,uplink,QA2C-sim,retx,32.797765605819315
Tokyo,uplink,QA2C-sim,retx,32.79768502011539
Tokyo,uplink,QA2C-sim,retx,32.79770297096018
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rtt,149.88093
Tokyo,uplink,QA2C-sim,rttvar,5.000010805235831
Tokyo,uplink,QA2C-sim,rttvar,3.004852537866839
Tokyo,uplink,QA2C-sim,rttvar,4.100708176276047
Tokyo,uplink,QA2C-sim,rttvar,2.842223145616194
Tokyo,uplink,QA2C-sim,rttvar,3.7023158544366686
Tokyo,uplink,QA2C-sim,rttvar,4.62599461800728
Tokyo,uplink,QA2C-sim,rttvar,3.010833132185154
Tokyo,uplink,QA2C-sim,rttvar,3.5799766862879054
Tokyo,uplink,QA2C-sim,rttvar,3.0108331321580257
Tokyo,uplink,QA2C-sim,rttvar,3.6811009814991373
Tokyo,uplink,QA2C-sim,rttvar,5.196909040350357
Tokyo,uplink,QA2C-sim,rttvar,2.080627126397011
Tokyo,uplink,QA2C-sim,rttvar,3.7540224532604216
Tokyo,uplink,QA2C-sim,rttvar,2.0802732834265107
Tokyo,uplink,QA2C-sim,rttvar,3.9965313821666406
SaoPaulo,uplink,bbr2 (measured),throughput,18.083537436791488
SaoPaulo,uplink,bbr2 (measured),throughput,16.971071448734364
SaoPaulo,uplink,bbr2 (measured),throughput,16.402093130428494
SaoPaulo,uplink,bbr2 (measured),throughput,19.096029816523316
SaoPaulo,uplink,bbr2 (measured),throughput,19.092246766332174
SaoPaulo,uplink,bbr2 (measured),throughput,18.07649813146311
SaoPaulo,uplink,bbr2 (measured),throughput,15.665807766656577
SaoPaulo,uplink,bbr2 (measured),throughput,15.05316967450871
SaoPaulo,uplink,bbr2 (measured),throughput,16.165044352867525
SaoPaulo,uplink,bbr2 (measured),throughput,15.355002982567292
SaoPaulo,uplink,bbr2 (measured),retx,11.889833694610585
SaoPaulo,uplink,bbr2 (measured),retx,13.97727673298545
SaoPaulo,uplink,bbr2 (measured),retx,17.528790672068585
SaoPaulo,uplink,bbr2 (measured),retx,13.59643619958316
SaoPaulo,uplink,bbr2 (measured),retx,18.993641259532243
SaoPaulo,uplink,bbr2 (measured),retx,20.260144852263263
SaoPaulo,uplink,bbr2 (measured),retx,11.44301185424462
SaoPaulo,uplink,bbr2 (measured),retx,7.270153919102341
SaoPaulo,uplink,bbr2 (measured),retx,12.580094885394427
SaoPaulo,uplink,bbr2 (measured),retx,6.917117548825417
SaoPaulo,uplink,bbr2 (measured),rtt,397.65
SaoPaulo,uplink,bbr2 (measured),rtt,400.602
SaoPaulo,uplink,bbr2 (measured),rtt,401.2635
SaoPaulo,uplink,bbr2 (measured),rtt,402.639
SaoPaulo,uplink,bbr2 (measured),rtt,398.423
SaoPaulo,uplink,bbr2 (measured),rtt,402.47749999999996
SaoPaulo,uplink,bbr2 (measured),rtt,407.85
SaoPaulo,uplink,bbr2 (measured),rtt,403.3325
SaoPaulo,uplink,bbr2 (measured),rtt,405.6035
SaoPaulo,uplink,bbr2 (measured),rtt,401.649
SaoPaulo,uplink,bbr2 (measured),rttvar,31.03994309586637
SaoPaulo,uplink,bbr2 (measured),rttvar,29.180990687248592
SaoPaulo,uplink,bbr2 (measured),rttvar,33.52128917115792
SaoPaulo,uplink,bbr2 (measured),rttvar,7.359493710432803
SaoPaulo,uplink,bbr2 (measured),rttvar,19.69762760295175
SaoPaulo,uplink,bbr2 (measured),rttvar,27.07285868994259
SaoPaulo,uplink,bbr2 (measured),rttvar,31.360338000355906
SaoPaulo,uplink,bbr2 (measured),rttvar,8.135014213017019
SaoPaulo,uplink,bbr2 (measured),rttvar,7.797038672050791
SaoPaulo,uplink,bbr2 (measured),rttvar,14.633311498527371
SaoPaulo,uplink,bbr (measured),throughput,21.31754514603962
SaoPaulo,uplink,bbr (measured),throughput,20.199307677247813
SaoPaulo,uplink,bbr (measured),throughput,21.254319514842198
SaoPaulo,uplink,bbr (measured),throughput,20.436925443852
SaoPaulo,uplink,bbr (measured),throughput,20.64324878598441
SaoPaulo,uplink,bbr (measured),throughput,23.107011407205533
SaoPaulo,uplink,bbr (measured),throughput,19.024810815810753
SaoPaulo,uplink,bbr (measured),throughput,14.149332225344988
SaoPaulo,uplink,bbr (measured),throughput,21.13220176506361
SaoPaulo,uplink,bbr (measured),throughput,22.12829440231712
SaoPaulo,uplink,bbr (measured),retx,19.06620115252035
SaoPaulo,uplink,bbr (measured),retx,25.480455001911025
SaoPaulo,uplink,bbr (measured),retx,18.11018991284032
SaoPaulo,uplink,bbr (measured),retx,24.635316638057038
SaoPaulo,uplink,bbr (measured),retx,26.939446840067514
SaoPaulo,uplink,bbr (measured),retx,19.556894594477242
SaoPaulo,uplink,bbr (measured),retx,35.041633001087334
SaoPaulo,uplink,bbr (measured),retx,25.18931801189991
SaoPaulo,uplink,bbr (measured),retx,23.408516700498684
SaoPaulo,uplink,bbr (measured),retx,19.6665595482446
SaoPaulo,uplink,bbr (measured),rtt,400.63649999999996
SaoPaulo,uplink,bbr (measured),rtt,408.863
SaoPaulo,uplink,bbr (measured),rtt,401.0205
SaoPaulo,uplink,bbr (measured),rtt,408.519
SaoPaulo,uplink,bbr (measured),rtt,395.101
SaoPaulo,uplink,bbr (measured),rtt,411.4675
SaoPaulo,uplink,bbr (measured),rtt,400.043
SaoPaulo,uplink,bbr (measured),rtt,414.7235
SaoPaulo,uplink,bbr (measured),rtt,406.119
SaoPaulo,uplink,bbr (measured),rtt,398.38
SaoPaulo,uplink,bbr (measured),rttvar,25.955173466456014
SaoPaulo,uplink,bbr (measured),rttvar,31.785250447193096
SaoPaulo,uplink,bbr (measured),rttvar,25.08513849069715
SaoPaulo,uplink,bbr (measured),rttvar,15.080798799967459
SaoPaulo,uplink,bbr (measured),rttvar,32.52767675595661
SaoPaulo,uplink,bbr (measured),rttvar,8.515118073048404
SaoPaulo,uplink,bbr (measured),rttvar,27.82291349846481
SaoPaulo,uplink,bbr (measured),rttvar,20.307080306953694
SaoPaulo,uplink,bbr (measured),rttvar,19.355993371475986
SaoPaulo,uplink,bbr (measured),rttvar,23.255190022223477
SaoPaulo,uplink,cubic (measured),throughput,6.882246195581266
SaoPaulo,uplink,cubic (measured),throughput,5.805810881899842
SaoPaulo,uplink,cubic (measured),throughput,6.777849004451251
SaoPaulo,uplink,cubic (measured),throughput,6.11684854378637
SaoPaulo,uplink,cubic (measured),throughput,6.889079314284069
SaoPaulo,uplink,cubic (measured),throughput,7.570633511653268
SaoPaulo,uplink,cubic (measured),throughput,7.10574157659532
SaoPaulo,uplink,cubic (measured),throughput,7.626671598631677
SaoPaulo,uplink,cubic (measured),throughput,6.3822172507547155
SaoPaulo,uplink,cubic (measured),throughput,6.403169355778133
SaoPaulo,uplink,cubic (measured),retx,0.4166494101571657
SaoPaulo,uplink,cubic (measured),retx,0.546639921499368
SaoPaulo,uplink,cubic (measured),retx,0.6999636964486778
SaoPaulo,uplink,cubic (measured),retx,2.003498899084245
SaoPaulo,uplink,cubic (measured),retx,0.7199928987391871
SaoPaulo,uplink,cubic (measured),retx,0.6333363611766432
SaoPaulo,uplink,cubic (measured),retx,0.5233344771744745
SaoPaulo,uplink,cubic (measured),retx,0.5966360487849438
SaoPaulo,uplink,cubic (measured),retx,0.5399400328380777
SaoPaulo,uplink,cubic (measured),retx,0.6266202160282216
SaoPaulo,uplink,cubic (measured),rtt,401.995
SaoPaulo,uplink,cubic (measured),rtt,405.5815
SaoPaulo,uplink,cubic (measured),rtt,401.5675
SaoPaulo,uplink,cubic (measured),rtt,401.423
SaoPaulo,uplink,cubic (measured),rtt,416.23
SaoPaulo,uplink,cubic (measured),rtt,397.8045
SaoPaulo,uplink,cubic (measured),rtt,400.459
SaoPaulo,uplink,cubic (measured),rtt,401.9385
SaoPaulo,uplink,cubic (measured),rtt,397.04150000000004
SaoPaulo,uplink,cubic (measured),rtt,407.884
SaoPaulo,uplink,cubic (measured),rttvar,4.069262827556525
SaoPaulo,uplink,cubic (measured),rttvar,3.504215920876197
SaoPaulo,uplink,cubic (measured),rttvar,5.322683501142382
SaoPaulo,uplink,cubic (measured),rttvar,7.135313149396847
SaoPaulo,uplink,cubic (measured),rttvar,16.020874752196136
SaoPaulo,uplink,cubic (measured),rttvar,7.866125910749631
SaoPaulo,uplink,cubic (measured),rttvar,2.659166576076463
SaoPaulo,uplink,cubic (measured),rttvar,7.33795008360343
SaoPaulo,uplink,cubic (measured),rttvar,3.735687834940471
SaoPaulo,uplink,cubic (measured),rttvar,3.2004829396757533
SaoPaulo,uplink,stock-sim,throughput,18.704934718163248
SaoPaulo,uplink,stock-sim,throughput,17.416164806264426
SaoPaulo,uplink,stock-sim,throughput,16.970461891680287
SaoPaulo,uplink,stock-sim,retx,24.102099727781592
SaoPaulo,uplink,stock-sim,retx,24.00305640019268
SaoPaulo,uplink,stock-sim,retx,23.98912692995666
SaoPaulo,uplink,stock-sim,rtt,392.60877999999997
SaoPaulo,uplink,stock-sim,rtt,392.60877999999997
SaoPaulo,uplink,stock-sim,rtt,392.60877999999997
SaoPaulo,uplink,stock-sim,rttvar,4.63475441152422
SaoPaulo,uplink,stock-sim,rttvar,4.191356265780223
SaoPaulo,uplink,stock-sim,rttvar,4.666002803520565
SaoPaulo,uplink,A2C-sim,throughput,18.295181509634972
SaoPaulo,uplink,A2C-sim,throughput,18.082023923645878
SaoPaulo,uplink,A2C-sim,throughput,17.906723124494953
SaoPaulo,uplink,A2C-sim,throughput,18.67183287548595
SaoPaulo,uplink,A2C-sim,throughput,18.704934718163248
SaoPaulo,uplink,A2C-sim,throughput,17.13859691998395
SaoPaulo,uplink,A2C-sim,throughput,16.72970154380089
SaoPaulo,uplink,A2C-sim,throughput,16.628803100110915
SaoPaulo,uplink,A2C-sim,throughput,17.371611600079753
SaoPaulo,uplink,A2C-sim,throughput,17.416164806264426
SaoPaulo,uplink,A2C-sim,throughput,16.663274587183174
SaoPaulo,uplink,A2C-sim,throughput,16.364461613717097
SaoPaulo,uplink,A2C-sim,throughput,16.052610601621883
SaoPaulo,uplink,A2C-sim,throughput,16.885977008454677
SaoPaulo,uplink,A2C-sim,throughput,16.970461891680287
SaoPaulo,uplink,A2C-sim,retx,24.1019629447889
SaoPaulo,uplink,A2C-sim,retx,24.10198945686528
SaoPaulo,uplink,A2C-sim,retx,24.10199129218521
SaoPaulo,uplink,A2C-sim,retx,24.102010572445614
SaoPaulo,uplink,A2C-sim,retx,24.102099727781592
SaoPaulo,uplink,A2C-sim,retx,24.00291981412207
SaoPaulo,uplink,A2C-sim,retx,24.002935566184632
SaoPaulo,uplink,A2C-sim,retx,24.002933819877494
SaoPaulo,uplink,A2C-sim,retx,24.002978646953252
SaoPaulo,uplink,A2C-sim,retx,24.00305640019268
SaoPaulo,uplink,A2C-sim,retx,23.988827936884608
SaoPaulo,uplink,A2C-sim,retx,23.988714027065352
SaoPaulo,uplink,A2C-sim,retx,23.98871818191703
SaoPaulo,uplink,A2C-sim,retx,23.988928499240412
SaoPaulo,uplink,A2C-sim,retx,23.98912692995666
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rtt,392.60877999999997
SaoPaulo,uplink,A2C-sim,rttvar,3.0475804369335453
SaoPaulo,uplink,A2C-sim,rttvar,3.082552855552288
SaoPaulo,uplink,A2C-sim,rttvar,2.783811488962625
SaoPaulo,uplink,A2C-sim,rttvar,4.483076142814582
SaoPaulo,uplink,A2C-sim,rttvar,4.63475441152422
SaoPaulo,uplink,A2C-sim,rttvar,2.885178500585295
SaoPaulo,uplink,A2C-sim,rttvar,3.086783476669178
SaoPaulo,uplink,A2C-sim,rttvar,2.687393957060285
SaoPaulo,uplink,A2C-sim,rttvar,4.5295871042484315
SaoPaulo,uplink,A2C-sim,rttvar,4.191356265780223
SaoPaulo,uplink,A2C-sim,rttvar,3.5499158002134883
SaoPaulo,uplink,A2C-sim,rttvar,3.4444152061965703
SaoPaulo,uplink,A2C-sim,rttvar,2.8902870206408173
SaoPaulo,uplink,A2C-sim,rttvar,4.577471993997029
SaoPaulo,uplink,A2C-sim,rttvar,4.666002803520565
SaoPaulo,uplink,QA2C-sim,throughput,18.931047901597328
SaoPaulo,uplink,QA2C-sim,throughput,17.912107945851787
SaoPaulo,uplink,QA2C-sim,throughput,18.67183287548595
SaoPaulo,uplink,QA2C-sim,throughput,17.906723124494953
SaoPaulo,uplink,QA2C-sim,throughput,18.610411409194786
SaoPaulo,uplink,QA2C-sim,throughput,17.588431750799927
SaoPaulo,uplink,QA2C-sim,throughput,16.628803100110915
SaoPaulo,uplink,QA2C-sim,throughput,17.371611600079753
SaoPaulo,uplink,QA2C-sim,throughput,16.628803100110915
SaoPaulo,uplink,QA2C-sim,throughput,17.37660328496541
SaoPaulo,uplink,QA2C-sim,throughput,17.108939420979095
SaoPaulo,uplink,QA2C-sim,throughput,16.052610601621883
SaoPaulo,uplink,QA2C-sim,throughput,16.885977008454677
SaoPaulo,uplink,QA2C-sim,throughput,16.052610601621883
SaoPaulo,uplink,QA2C-sim,throughput,16.804956454215603
SaoPaulo,uplink,QA2C-sim,retx,24.102127674659936
SaoPaulo,uplink,QA2C-sim,retx,24.10199725974495
SaoPaulo,uplink,QA2C-sim,retx,24.102010572445614
SaoPaulo,uplink,QA2C-sim,retx,24.10199129218521
SaoPaulo,uplink,QA2C-sim,retx,24.102017441679745
SaoPaulo,uplink,QA2C-sim,retx,24.003061648868886
SaoPaulo,uplink,QA2C-sim,retx,24.002933819877494
SaoPaulo,uplink,QA2C-sim,retx,24.002978646953252
SaoPaulo,uplink,QA2C-sim,retx,24.002933819877494
